location_ID,plot_ID,x.m,y.m,burn_severity,WD_0cm_1.sec,WD_0cm_2.sec,WD_0cm_3.sec,WD_1cm_1.sec,WD_1cm_2.sec,WD_1cm_3.sec,WD_2cm_1.sec,WD_2cm_2.sec,WD_2cm_3.sec,WD_3cm_1.sec,WD_3cm_2.sec,WD_3cm_3.sec,WD_4cm.hydrophobic,WD_5cm.hydrophobic,litter_depth.cm,theta_i.percent,LF1,LF2,LF3,ground_cover,overstory1,overstory2,notes,S.mm_hr0.5,kfs.mm_hr,hf.m,a1,a2,c1,c2,bulk_density.gcm3,soil_texture_class,sand.percent,silt.percent,clay.percent,total_organic_carbon.percent,total_nitrogen.percent,notes_soil
8_0_9,8,0,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.9,1.2,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_0_10,8,0,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,no live,,NA,154.5515092586084,380.933787271149,0.09087573066260421,1.0704469723902212,3.8879818939846293,0.27573199194036097,0.04114065743658946,1.1686956519999998,Sandy Loam,70,26,4,2.4,0.1,NA
8_1_0,8,1,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,no live,,NA,77.5304778119425,320.89619898519214,0.027147588484083846,1.0704469723902212,3.8879818939846293,0.13832044206960178,0.034656628097303244,NA,NA,NA,NA,NA,NA,NA,NA
8_1_1,8,1,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.1,NA,F,,,L,no live,,NA,60.457361086775954,235.3759896460021,0.022505420068940275,1.0704469723902212,3.8879818939846293,0.10786066522340283,0.025420488500621383,NA,NA,NA,NA,NA,NA,NA,NA
8_1_2,8,1,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_1_3,8,1,3,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,,,,WD,no live,,downed log,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_1_4,8,1,4,low,3,3,3,3,133,240,3,8,84,3,78,262,FALSE,FALSE,1.9,NA,L,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_1_5,8,1,5,low,3,3,3,3,3,300,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_1_6,8,1,6,low,3,3,3,3,3,300,3,3,3,3,3,3,FALSE,FALSE,2.7,1.6,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_1_7,8,1,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_1_8,8,1,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_1_9,8,1,9,low,3,3,3,3,3,3,3,110,202,24,253,300,FALSE,FALSE,1.7,0.9,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_1_10,8,1,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.1,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_0,8,2,0,low,3,3,3,3,3,3,300,300,300,300,300,300,TRUE,FALSE,3.9,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_1,8,2,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_2,8,2,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_3,8,2,3,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.6,1.2,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_4,8,2,4,low,3,3,3,68,300,300,10,300,300,3,3,3,FALSE,FALSE,1.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_5,8,2,5,low,3,3,3,3,300,300,3,3,3,3,3,3,FALSE,FALSE,1.8,NA,L,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_6,8,2,6,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.6,,,,R,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_7,8,2,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_8,8,2,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,PSME,,NA,147.74767593203325,154.79935834238321,0.20437278796476818,1.0704469723902212,3.8879818939846293,0.2635934206318942,0.016718252845434007,NA,NA,NA,NA,NA,NA,NA,NA
8_2_9,8,2,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.5,1.6,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_2_10,8,2,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_0,8,3,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,downed log,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_1,8,3,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,F,,,L,no live,,NA,NA,102.4738857771622,NA,1.0704469723902212,3.8879818939846293,NA,0.01106712812521821,NA,NA,NA,NA,NA,NA,NA,NA
8_3_2,8,3,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.9,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_3,8,3,3,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.3,1.8,F,,,L,PSME,,NA,101.86597070207578,202.08465153238163,0.07441763012083702,1.0704469723902212,3.8879818939846293,0.1817368665460467,0.02182504072805815,NA,NA,NA,NA,NA,NA,NA,NA
8_3_4,8,3,4,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_5,8,3,5,low,3,3,3,3,3,3,75,300,300,3,3,3,FALSE,FALSE,2.7,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_6,8,3,6,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.8,1.6,F,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_7,8,3,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_8,8,3,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.1,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_9,8,3,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.9,0.9,F,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_3_10,8,3,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,downed log,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_0,8,4,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_1,8,4,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.7,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_2,8,4,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_3,8,4,3,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.2,0.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_4,8,4,4,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,M,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_5,8,4,5,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_6,8,4,6,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,F,,,B,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_7,8,4,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.6,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_8,8,4,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,WD,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_9,8,4,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.4,,,,R,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_4_10,8,4,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_0,8,5,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.3,NA,,,,L,no live,,NA,92.73215177194919,61.137745970342486,0.20384598450534344,1.0704469723902212,3.8879818939846293,0.1654414185125225,0.006602845815881203,NA,NA,NA,NA,NA,NA,NA,NA
8_5_1,8,5,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_2,8,5,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.1,NA,F,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_3,8,5,3,low,3,3,3,3,3,3,120,300,300,3,300,300,FALSE,FALSE,2.5,0.7,F,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_4,8,5,4,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,NA,F,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_5,8,5,5,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.7,NA,,,,L,PSME,,NA,67.66169194170892,622.1531580967422,0.010664470722978752,1.0704469723902212,3.8879818939846293,0.12071375547633692,0.067192228165708065,NA,NA,NA,NA,NA,NA,NA,NA
8_5_6,8,5,6,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,0.9,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_7,8,5,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_8,8,5,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_9,8,5,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.7,0.7,WD,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_5_10,8,5,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_0,8,6,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_1,8,6,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_2,8,6,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_3,8,6,3,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.6,2.6,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_4,8,6,4,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_5,8,6,5,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_6,8,6,6,low,20,20,300,5,5,5,3,3,3,3,3,3,FALSE,FALSE,5,0.5,WD,,,L,no live,,loose packed sticks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_7,8,6,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.7,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_8,8,6,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.6,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_9,8,6,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.7,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_6_10,8,6,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_0,8,7,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_1,8,7,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,NA,L,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_2,8,7,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_3,8,7,3,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.6,F,,,M,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_4,8,7,4,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_5,8,7,5,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_6,8,7,6,low,3,3,3,3,3,3,3,3,3,3,3,3,TRUE,TRUE,0.1,0.9,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_7,8,7,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,NA,F,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_8,8,7,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,NA,F,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_9,8,7,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.6,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_7_10,8,7,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_0,8,8,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_1,8,8,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.7,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_2,8,8,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,NA,103.43163284953498,178.77267950282172,0.08672743884574541,1.0704469723902212,3.8879818939846293,0.18453013038860275,0.019307359473502442,NA,NA,NA,NA,NA,NA,NA,NA
8_8_3,8,8,3,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.7,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_4,8,8,4,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.9,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_5,8,8,5,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_6,8,8,6,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.3,1.5,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_7,8,8,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,R,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_8,8,8,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,F,,,L,PSME,,NA,131.96443786801456,394.73917489178604,0.06393733120579423,1.0704469723902212,3.8879818939846293,0.23543488829832268,0.042631632356269336,NA,NA,NA,NA,NA,NA,NA,NA
8_8_9,8,8,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.4,F,,,WD,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_8_10,8,8,10,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_0,8,9,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_1,8,9,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_2,8,9,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_3,8,9,3,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,0.8,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_4,8,9,4,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.7,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_5,8,9,5,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.6,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_6,8,9,6,low,3,3,3,160,300,300,300,300,300,300,300,300,TRUE,TRUE,1,0.7,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_7,8,9,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_8,8,9,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,F,,,B,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_9,8,9,9,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.6,F,,,B,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_9_10,8,9,10,low,3,3,3,30,120,120,120,120,120,125,130,130,TRUE,TRUE,0,NA,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_0,8,10,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,NA,F,,,L,no live,,NA,95.00214635427915,34.64850029806502,0.37751420881630365,1.0704469723902212,3.8879818939846293,0.16949126655918467,0.003742020605905494,1.13804878,Sandy Loam,68,28,4,1.6,0.09,NA
8_10_1,8,10,1,low,3,3,3,3,3,3,3,3,3,3,3,3,TRUE,TRUE,1.3,NA,F,WD,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_2,8,10,2,low,3,3,3,3,3,3,3,3,3,3,3,3,TRUE,TRUE,0,NA,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_3,8,10,3,low,3,3,3,3,3,3,3,3,3,3,3,3,TRUE,TRUE,1.5,1.2,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_4,8,10,4,low,3,3,3,3,3,3,3,3,3,3,3,3,TRUE,TRUE,0.7,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_5,8,10,5,low,3,3,3,300,300,300,3,3,3,3,3,3,FALSE,FALSE,NA,NA,T,,,T,PSME,,tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_6,8,10,6,low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,,,T,PSME,,tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_7,8,10,7,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_8,8,10,8,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,NA,,,,L,PSME,,lots of mixed ash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_9,8,10,9,low,3,3,3,3,3,3,200,300,300,300,300,300,TRUE,TRUE,0,0.5,,,,WD,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8_10_10,8,10,10,low,55,300,300,3,10,80,3,5,5,3,3,3,FALSE,FALSE,0,NA,,,,WD,no live,,NA,122.6517255177482,90.90358393567288,0.23983757711757953,1.0704469723902212,3.8879818939846293,0.21882028039818335,0.009817541345561336,0.910833333,Sandy Loam,64,28,8,1.5,0.08,NA
9_0_0,9,0,0,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,F,,,L,no live,,NA,NA,141.54933226427755,NA,1.0704469723902212,3.8879818939846293,NA,0.015287256693031267,0.903103448,Sandy Loam,64,28,8,2.9,0.11,NA
9_0_1,9,0,1,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,B,no live,,NA,83.804221429354385,208.2105812534363,0.048885482279461524,1.0704469723902212,3.8879818939846293,0.1495132918376202,0.022486638056927112,NA,NA,NA,NA,NA,NA,NA,NA
9_0_2,9,0,2,low,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
