location_ID,plot_ID,burn_severity,x.m,y.m,WD_0cm_1.sec,WD_0cm_2.sec,WD_0cm_3.sec,WD_1cm_1.sec,WD_1cm_2.sec,WD_1cm_3.sec,WD_2cm_1.sec,WD_2cm_2.sec,WD_2cm_3.sec,WD_3cm_1.sec,WD_3cm_2.sec,WD_3cm_3.sec,WD_4cm.hydrophobic,WD_5cm.hydrophobic,litter_depth.cm,theta_i.percent,LF1,LF2,LF3,ground_cover,overstory1,overstory2,notes
10_7_5,10,unburned,7,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,1M FROM PSME
10_7_6,10,unburned,7,6,300,300,300,60,300,300,3,5,10,3,10,24,FALSE,FALSE,2.6,2.4,WD,,,L,PSME,,1M FROM PSME
10_7_7,10,unburned,7,7,120,120,240,25,28,85,10,14,50,3,3,3,FALSE,FALSE,5.5,NA,,,,L,PSME,,NA
10_7_8,10,unburned,7,8,3,3,3,118,155,300,120,300,300,300,300,300,TRUE,TRUE,NA,NA,,,,L,PIPO,,NA
10_7_9,10,unburned,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2.3,,,,L,PIPO,,WOODY DEBRIS
10_7_10,10,unburned,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,R,PIPO,,ROCK
10_8_0,10,unburned,8,0,180,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.1,NA,,,,L,PSME,,NA
10_8_1,10,unburned,8,1,3,10,12,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,NA,,,,L,no live,,NA
10_8_2,10,unburned,8,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.7,NA,,,,L,no live,,NA
10_8_3,10,unburned,8,3,300,300,300,3,3,10,3,3,3,3,3,3,FALSE,FALSE,5.2,1.4,G,,,L,PSME,,NA
10_8_4,10,unburned,8,4,3,3,3,3,5,24,3,3,3,3,3,3,FALSE,FALSE,3.4,NA,,,,L,PSME,,NA
10_8_5,10,unburned,8,5,3,3,3,3,5,24,3,3,3,3,3,3,FALSE,FALSE,4.9,NA,,,,L,PSME,,NA
10_8_6,10,unburned,8,6,300,300,300,17,190,300,3,3,3,3,3,3,FALSE,FALSE,4,3.2,,,,L,PSME,,NA
10_8_7,10,unburned,8,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.2,NA,,,,L,PSME,,NA
10_8_8,10,unburned,8,8,300,300,300,300,300,300,5,50,210,3,3,3,FALSE,FALSE,1.5,NA,,,,L,PIPO,,NA
10_8_9,10,unburned,8,9,300,300,300,120,300,300,45,50,300,3,3,10,FALSE,FALSE,6.5,0.8,,,,L,PIPO,,NA
10_8_10,10,unburned,8,10,300,300,300,300,300,300,300,300,300,90,300,300,TRUE,TRUE,9.3,NA,,,,L,PIPO,,NA
10_9_0,10,unburned,9,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.7,NA,,,,L,no live,,NA
10_9_1,10,unburned,9,1,3,5,10,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,G,,,L,PSME,,NA
10_9_2,10,unburned,9,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,,,,L,no live,,NA
10_9_3,10,unburned,9,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.1,1.6,,,,L,PSME,,NA
10_9_4,10,unburned,9,4,3,5,10,10,50,78,53,270,300,50,50,50,FALSE,FALSE,4.2,NA,,,,WD,PSME,,NA
10_9_5,10,unburned,9,5,15,170,300,3,3,5,3,3,5,3,3,3,FALSE,FALSE,2,NA,,,,G,PSME,,NA
10_9_6,10,unburned,9,6,54,95,106,3,3,30,3,3,3,3,3,3,FALSE,FALSE,3.9,2.3,,,,L,PSME,,NA
10_9_7,10,unburned,9,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,PSME,,NA
10_9_8,10,unburned,9,8,300,300,300,300,300,300,3,3,3,3,3,3,FALSE,FALSE,1.7,NA,,,,L,PIPO,,NA
10_9_9,10,unburned,9,9,300,300,300,300,300,300,50,60,190,5,37,49,FALSE,FALSE,5,1,WD,,,L,PIPO,,NA
10_9_10,10,unburned,9,10,229,300,300,300,300,300,300,300,300,46,300,300,TRUE,TRUE,5,NA,,,,L,PIPO,,NA
10_10_0,10,unburned,10,0,12,15,17,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,G,,,L,PSME,,NA
10_10_1,10,unburned,10,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.3,NA,G,,,L,PSME,,NA
10_10_2,10,unburned,10,2,3,7,213,10,180,300,65,300,300,3,3,3,FALSE,FALSE,2.4,NA,,,,L,PSME,,NA
10_10_3,10,unburned,10,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.2,2.1,L,G,,L,PSME,,NA
10_10_4,10,unburned,10,4,108,127,300,10,15,22,3,3,3,3,3,3,FALSE,FALSE,6.6,NA,,,,WD,PSME,,NA
10_10_5,10,unburned,10,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.6,NA,,,,L,PSME,,NA
10_10_6,10,unburned,10,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.6,0.5,L,G,,L,PSME,,NA
10_10_7,10,unburned,10,7,3,5,114,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.9,NA,G,,,L,PSME,,NA
10_10_8,10,unburned,10,8,100,300,300,114,300,300,86,300,300,3,3,3,FALSE,FALSE,3.7,NA,,,,L,PSME,,NA
10_10_9,10,unburned,10,9,30,300,300,25,300,300,3,3,3,3,3,3,FALSE,FALSE,6.2,3.1,,,,WD,PIPO,,NA
10_10_10,10,unburned,10,10,300,300,300,300,300,300,56,130,300,50,120,300,TRUE,TRUE,4.5,NA,,,,L,PIPO,,NA
11_0_0,11,unburned,0,0,3,10,300,3,300,300,3,70,84,3,3,3,FALSE,FALSE,9,NA,,,,L,PSME,PIPO,NA
11_0_1,11,unburned,0,1,15,143,180,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,PIPO,NA
11_0_2,11,unburned,0,2,300,300,300,3,3,98,3,3,57,3,3,300,FALSE,FALSE,10,NA,,,,D,PSME,,NA
11_0_3,11,unburned,0,3,193,300,300,300,300,300,300,300,300,3,24,170,FALSE,FALSE,11,2.2,,,,L,PSME,,NA
11_0_4,11,unburned,0,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_0_5,11,unburned,0,5,44,53,300,3,3,53,3,3,3,3,3,3,FALSE,FALSE,10,NA,,,,L,PSME,,NA
11_0_6,11,unburned,0,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,10,3.1,G,,,L,PSME,,NA
11_0_7,11,unburned,0,7,3,3,3,3,3,3,3,3,3,10,48,145,FALSE,FALSE,8,NA,,,,L,PSME,,NA
11_0_8,11,unburned,0,8,27,160,234,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_0_9,11,unburned,0,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,4.6,,,,L,PSME,,NA
11_0_10,11,unburned,0,10,300,300,300,280,300,300,300,105,120,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
11_1_0,11,unburned,1,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA
11_1_1,11,unburned,1,1,300,300,300,8,50,93,175,175,300,3,100,100,FALSE,FALSE,15,NA,,,,WD,PSME,,NA
11_1_2,11,unburned,1,2,230,300,300,3,3,3,3,300,300,270,300,300,FALSE,FALSE,9,NA,,,,L,PSME,,NA
11_1_3,11,unburned,1,3,300,300,300,3,3,35,3,3,44,3,3,120,FALSE,FALSE,13,2.7,,,,L,PSME,PIPO,NA
11_1_4,11,unburned,1,4,10,97,300,58,90,300,72,300,300,3,3,3,FALSE,FALSE,9,NA,,,,L,PSME,PIPO,NA
11_1_5,11,unburned,1,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,10,NA,,,,L,PSME,,NA
11_1_6,11,unburned,1,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,2.5,,,,L,PSME,,NA
11_1_7,11,unburned,1,7,3,207,300,230,248,300,3,3,3,3,3,3,FALSE,FALSE,13,NA,,,,L,PSME,,NA
11_1_8,11,unburned,1,8,3,38,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_1_9,11,unburned,1,9,3,45,99,12,60,300,3,3,3,3,3,3,FALSE,FALSE,5,3.2,,,,L,PSME,,NA
11_1_10,11,unburned,1,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_2_0,11,unburned,2,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
11_2_1,11,unburned,2,1,3,3,3,3,3,3,3,3,38,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_2_2,11,unburned,2,2,3,24,40,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA
11_2_3,11,unburned,2,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,8,2.3,,,,L,PSME,,NA
11_2_4,11,unburned,2,4,3,37,72,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_2_5,11,unburned,2,5,3,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,9,NA,,,,L,PSME,,NA
11_2_6,11,unburned,2,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,3.4,,,,L,PSME,,NA
11_2_7,11,unburned,2,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
11_2_8,11,unburned,2,8,3,25,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,8,NA,,,,WD,PSME,,NA
11_2_9,11,unburned,2,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,4,G,,,L,PSME,,NA
11_2_10,11,unburned,2,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,G,,,L,PSME,,NA
11_3_0,11,unburned,3,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.5,NA,,,,L,PSME,,NA
11_3_1,11,unburned,3,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
11_3_2,11,unburned,3,2,3,170,255,3,41,58,3,3,66,3,3,3,FALSE,FALSE,7,NA,L,,,R,PSME,,NA
11_3_3,11,unburned,3,3,3,3,94,3,90,124,3,3,3,3,3,3,FALSE,FALSE,9,2.8,L,,,L,PSME,,NA
11_3_4,11,unburned,3,4,300,300,300,3,3,20,3,15,40,3,3,300,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_3_5,11,unburned,3,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA
11_3_6,11,unburned,3,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,10,3.6,,,,L,PSME,,NA
11_3_7,11,unburned,3,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
11_3_8,11,unburned,3,8,46,300,300,3,3,3,260,300,300,300,300,300,TRUE,FALSE,9,NA,,,,WD,PSME,,NA
11_3_9,11,unburned,3,9,3,90,175,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,3.2,,,,L,PSME,,NA
11_3_10,11,unburned,3,10,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
11_4_0,11,unburned,4,0,3,3,3,3,120,300,15,143,240,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA
11_4_1,11,unburned,4,1,3,3,3,3,110,137,3,3,300,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
11_4_2,11,unburned,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,WD,PSME,,downed log
11_4_3,11,unburned,4,3,3,189,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,1.7,,,,WD,PSME,,NA
11_4_4,11,unburned,4,4,3,3,3,3,3,40,3,3,72,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_4_5,11,unburned,4,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
11_4_6,11,unburned,4,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,1.9,,,,L,PSME,,NA
11_4_7,11,unburned,4,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,11,NA,G,,,L,PSME,,NA
11_4_8,11,unburned,4,8,225,300,300,3,15,300,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
11_4_9,11,unburned,4,9,34,132,227,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,3.9,,,,L,no live,,NA
11_4_10,11,unburned,4,10,3,3,3,3,3,3,3,3,3,3,15,49,TRUE,FALSE,6,NA,L,,,L,no live,,NA
11_5_0,11,unburned,5,0,300,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA
11_5_1,11,unburned,5,1,3,3,3,3,27,300,3,3,233,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
11_5_2,11,unburned,5,2,3,3,20,3,3,3,3,3,3,3,3,3,FALSE,FALSE,11,NA,,,,L,PSME,,NA
11_5_3,11,unburned,5,3,230,300,300,20,45,250,283,300,300,3,3,3,FALSE,FALSE,9,3.5,,,,WD,PSME,,NA
11_5_4,11,unburned,5,4,3,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,G,,,L,PSME,,NA
11_5_5,11,unburned,5,5,300,300,300,3,3,85,3,3,197,3,3,3,FALSE,FALSE,6,NA,WD,,,L,PSME,,NA
11_5_6,11,unburned,5,6,3,32,81,3,3,3,3,3,20,3,3,3,FALSE,FALSE,6,2.8,,,,L,PSME,,NA
11_5_7,11,unburned,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,WD,PSME,,downed log
11_5_8,11,unburned,5,8,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,9,NA,,,,L,PSME,,lots of bark debris
11_5_9,11,unburned,5,9,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,7,4,,,,L,no live,,NA
11_5_10,11,unburned,5,10,3,30,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,no live,,NA
11_6_0,11,unburned,6,0,129,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.1,NA,,,,L,PSME,,NA
11_6_1,11,unburned,6,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.9,NA,,,,L,PSME,,NA
11_6_2,11,unburned,6,2,65,300,300,120,120,241,5,5,26,3,3,3,FALSE,FALSE,6.5,NA,G,,,G,PSME,,grassy area
11_6_3,11,unburned,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,,,,WD,PSME,,NA
11_6_4,11,unburned,6,4,259,300,300,3,5,300,3,3,3,3,3,3,FALSE,FALSE,5.4,NA,,,,L,PSME,,NA
11_6_5,11,unburned,6,5,300,300,300,45,48,300,3,3,3,3,3,3,FALSE,FALSE,6.9,NA,,,,L,PSME,,NA
11_6_6,11,unburned,6,6,300,300,300,46,300,300,300,300,300,3,3,101,FALSE,FALSE,7.4,2.3,,,,L,PSME,,mostly duff
11_6_7,11,unburned,6,7,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,5.4,NA,WD,,,L,PSME,,mostly duff
11_6_8,11,unburned,6,8,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,8,NA,,,,L,PSME,,NA
11_6_9,11,unburned,6,9,5,10,300,178,300,300,10,14,20,3,3,3,FALSE,FALSE,4.2,2.2,,,,L,no live,,NA
11_6_10,11,unburned,6,10,3,6,10,20,25,37,60,175,300,300,300,300,TRUE,TRUE,3,NA,,,,L,no live,,NA
11_7_0,11,unburned,7,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,,,,L,PSME,,NA
11_7_1,11,unburned,7,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,G,,,L,PSME,,NA
11_7_2,11,unburned,7,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.3,NA,,,,WD,PSME,,NA
11_7_3,11,unburned,7,3,300,300,300,3,5,20,3,3,3,3,3,3,FALSE,FALSE,6,3.2,,,,WD,PSME,,NA
11_7_4,11,unburned,7,4,105,105,180,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7.4,NA,G,,,L,PSME,,grassy area
11_7_5,11,unburned,7,5,300,300,300,3,160,164,3,3,3,3,3,3,FALSE,FALSE,5.5,NA,,,,L,PSME,,NA
11_7_6,11,unburned,7,6,300,300,300,300,300,300,300,300,300,60,64,300,FALSE,FALSE,11.4,3.3,,,,L,PSME,,NA
11_7_7,11,unburned,7,7,19,28,255,300,300,300,3,3,3,3,3,3,FALSE,FALSE,3.9,NA,,,,L,PSME,,NA
11_7_8,11,unburned,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,T,PSME,,base of large tree
11_7_9,11,unburned,7,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.9,3.1,WD,,,L,PSME,,NA
11_7_10,11,unburned,7,10,84,300,300,10,33,300,3,3,3,3,3,3,FALSE,FALSE,3.7,NA,,,,L,no live,,NA
11_8_0,11,unburned,8,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.7,NA,,,,L,PSME,,NA
11_8_1,11,unburned,8,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.9,NA,,,,L,no live,,NA
11_8_2,11,unburned,8,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5.2,NA,,,,L,no live,,NA
11_8_3,11,unburned,8,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.9,2.2,G,,,L,PSME,,NA
11_8_4,11,unburned,8,4,80,160,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6.5,NA,,,,L,PSME,,NA
11_8_5,11,unburned,8,5,8,19,74,19,19,34,3,3,3,3,3,3,FALSE,FALSE,5.8,NA,,,,L,PSME,,NA
11_8_6,11,unburned,8,6,300,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,2.4,,,,L,PSME,,6ft downslope from PSME
11_8_7,11,unburned,8,7,26,30,36,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,,,,L,PSME,,2ft from PSME
11_8_8,11,unburned,8,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
11_8_9,11,unburned,8,9,175,300,300,3,12,15,3,3,3,3,3,3,FALSE,FALSE,6,4.2,,,,L,PSME,,NA
11_8_10,11,unburned,8,10,300,300,300,169,300,300,3,98,300,3,3,3,FALSE,FALSE,5.7,NA,L,,,L,PSME,,NA
11_9_0,11,unburned,9,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.7,NA,,,,L,PSME,,NA
11_9_1,11,unburned,9,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PSME,,NA
11_9_2,11,unburned,9,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.3,NA,,,,WD,PSME,,NA
11_9_3,11,unburned,9,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.2,2.6,,,,L,PSME,,NA
11_9_4,11,unburned,9,4,3,5,10,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
11_9_5,11,unburned,9,5,3,3,5,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.9,NA,,,,L,PSME,,NA
11_9_6,11,unburned,9,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.6,2,,,,L,PSME,,NA
11_9_7,11,unburned,9,7,300,300,300,300,300,300,10,10,300,3,3,3,FALSE,FALSE,11,NA,,,,L,PSME,,NA
11_9_8,11,unburned,9,8,78,120,173,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5.1,NA,,,,L,PSME,,NA
11_9_9,11,unburned,9,9,300,300,300,300,300,300,300,300,300,155,200,260,FALSE,FALSE,3.3,2.7,,,,L,PSME,,NA
11_9_10,11,unburned,9,10,300,300,300,300,300,300,60,300,300,300,300,300,TRUE,TRUE,12,NA,,,,L,PSME,,NA
11_10_0,11,unburned,10,0,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.5,3.1,,,,L,PSME,,NA
11_10_1,11,unburned,10,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.7,3.3,,,,L,PSME,,NA
11_10_2,11,unburned,10,2,18,18,300,20,41,48,3,3,3,3,3,3,FALSE,FALSE,4.1,3.4,,,,L,no live,,NA
11_10_3,11,unburned,10,3,14,59,70,3,5,83,3,3,3,3,3,3,FALSE,FALSE,6.3,2.9,,,,L,PSME,,NA
11_10_4,11,unburned,10,4,7,128,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5.1,3.8,,,,L,PSME,,NA
11_10_5,11,unburned,10,5,247,300,300,8,8,35,6,10,13,3,10,15,FALSE,FALSE,6.3,4.3,,,,L,PSME,,NA
11_10_6,11,unburned,10,6,30,40,120,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,2.9,,,,L,PSME,,NA
11_10_7,11,unburned,10,7,300,300,300,300,300,270,3,10,30,3,3,5,FALSE,FALSE,6.9,3.7,L,,,L,PSME,,NA
11_10_8,11,unburned,10,8,7,16,71,5,16,16,3,3,3,3,3,3,FALSE,FALSE,7.4,4.3,,,,L,PSME,,NA
11_10_9,11,unburned,10,9,10,17,27,3,3,3,3,3,3,3,3,3,FALSE,FALSE,12.1,4.7,,,,WD,PSME,,mostly duff
11_10_10,11,unburned,10,10,300,300,300,300,300,300,100,131,300,30,34,3,FALSE,FALSE,7,2.5,L,,,L,PSME,,NA
12_0_0,12,unburned,0,0,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,8,NA,,,,L,PSME,QUGA,NA
12_0_1,12,unburned,0,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,QUGA,NA
12_0_2,12,unburned,0,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,no live,,NA
12_0_3,12,unburned,0,3,3,8,15,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,4.2,L,,,L,no live,,NA
12_0_4,12,unburned,0,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,B,no live,,NA
12_0_5,12,unburned,0,5,3,30,141,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,QUGA,,NA
12_0_6,12,unburned,0,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,3.1,,,,L,no live,,NA
12_0_7,12,unburned,0,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA
12_0_8,12,unburned,0,8,3,3,3,3,3,3,3,3,3,3,3,12,FALSE,FALSE,6,NA,,,,L,no live,,NA
12_0_9,12,unburned,0,9,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,0.9,,,,L,PSME,QUGA,NA
12_0_10,12,unburned,0,10,3,38,138,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,QUGA,NA
12_1_0,12,unburned,1,0,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,10,NA,,,,L,PSME,QUGA,NA
12_1_1,12,unburned,1,1,3,3,32,3,51,135,3,3,3,3,3,3,FALSE,FALSE,9,NA,,,,L,PSME,QUGA,NA
12_1_2,12,unburned,1,2,3,12,48,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,QUGA,NA
12_1_3,12,unburned,1,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,3.9,,,,L,no live,,NA
12_1_4,12,unburned,1,4,3,3,3,3,10,46,3,3,3,3,3,3,FALSE,FALSE,6,NA,G,,,L,PSME,,NA
12_1_5,12,unburned,1,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
12_1_6,12,unburned,1,6,230,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,2.3,,,,L,PSME,,NA
12_1_7,12,unburned,1,7,3,164,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA
12_1_8,12,unburned,1,8,3,117,300,3,65,106,300,300,300,300,300,300,FALSE,FALSE,7,NA,,,,L,PSME,QUGA,NA
12_1_9,12,unburned,1,9,14,45,100,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,0.9,,,,L,PSME,QUGA,NA
12_1_10,12,unburned,1,10,3,300,300,300,300,300,3,3,3,3,3,3,FALSE,FALSE,11,NA,,,,L,PSME,QUGA,NA
12_2_0,12,unburned,2,0,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,9,NA,,,,L,PSME,QUGA,NA
12_2_1,12,unburned,2,1,3,39,123,164,300,300,3,130,300,300,300,300,TRUE,TRUE,8,NA,,,,L,PSME,,NA
12_2_2,12,unburned,2,2,3,3,54,3,3,3,3,3,41,3,3,20,FALSE,FALSE,2,NA,,,,L,PSME,,NA
12_2_3,12,unburned,2,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,1.6,,,,L,PSME,,NA
12_2_4,12,unburned,2,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,G,,,L,PSME,,NA
12_2_5,12,unburned,2,5,3,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
12_2_6,12,unburned,2,6,3,3,65,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,2.2,,,,L,PSME,,NA
12_2_7,12,unburned,2,7,300,300,300,300,300,300,300,300,300,3,22,47,FALSE,FALSE,6,NA,,,,L,PSME,,NA
12_2_8,12,unburned,2,8,3,3,3,25,300,300,300,300,300,300,300,300,TRUE,FALSE,7,NA,,,,L,PSME,PIPO,NA
12_2_9,12,unburned,2,9,3,3,3,3,3,3,3,3,3,3,3,3,TRUE,FALSE,11,2.4,,,,L,PSME,PIPO,NA
12_2_10,12,unburned,2,10,3,3,300,3,3,3,3,3,3,3,48,115,TRUE,FALSE,4,NA,,,,L,PSME,PIPO,NA
12_3_0,12,unburned,3,0,58,300,300,300,300,300,70,300,300,113,300,300,TRUE,TRUE,8,NA,,,,L,PSME,,NA
12_3_1,12,unburned,3,1,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,10,NA,,,,L,PSME,,NA
12_3_2,12,unburned,3,2,300,300,300,3,300,300,3,300,300,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA
